,mean_dim_0,std_dim_0,min_dim_0,max_dim_0,sum_dim_0,mean_dim_1,std_dim_1,min_dim_1,max_dim_1,sum_dim_1,mean_dim_2,std_dim_2,min_dim_2,max_dim_2,sum_dim_2,mean_dim_3,std_dim_3,min_dim_3,max_dim_3,sum_dim_3,mean_dim_4,std_dim_4,min_dim_4,max_dim_4,sum_dim_4,mean_dim_5,std_dim_5,min_dim_5,max_dim_5,sum_dim_5,mean_dim_6,std_dim_6,min_dim_6,max_dim_6,sum_dim_6,mean_dim_7,std_dim_7,min_dim_7,max_dim_7,sum_dim_7,mean_dim_8,std_dim_8,min_dim_8,max_dim_8,sum_dim_8,mean_dim_9,std_dim_9,min_dim_9,max_dim_9,sum_dim_9,mean_dim_10,std_dim_10,min_dim_10,max_dim_10,sum_dim_10,overall_mean,overall_std,overall_min,overall_max,overall_sum,label
0,0.008625849719618075,0.8756659367114837,-2.8181181403878695,1.9263165050059374,0.8625849719618075,0.004766714991450531,0.9623183951956331,-3.0547256681838406,2.8580847379579333,0.47667149914505313,0.007192864499650632,1.1850588815618628,-6.516832878683909,3.891651680914166,0.7192864499650632,0.826164897387185,0.10335334334687926,0.4985746532922719,1.0526159290600607,82.6164897387185,0.8182031830307899,0.09410803363664787,0.6355448430747009,1.0440673659587179,81.82031830307899,0.004011302884762278,0.8682189252646683,-2.854926742570124,1.9320144778852861,0.4011302884762278,0.82243821875606,0.09611760020526303,0.6501428731072698,1.0438643453104448,82.243821875606,0.8245056633542716,0.07445072137161092,0.7142237507775969,1.0274321306628411,82.45056633542715,0.8390684481983672,0.041211908119723153,0.7614397922179645,0.9249045018875091,83.90684481983672,-0.06712199003433329,0.7165938880720832,-1.3185795260246036,2.0414185092055015,-6.712199003433329,-0.26376348397380384,0.3654702206809575,-1.0868460249440917,0.4935722083508091,-26.376348397380383,0.34764469716491075,0.7799289527833657,-6.516832878683909,3.891651680914166,382.4091668814018,0
1,-0.0517812362390755,0.919561905984416,-2.924629005021495,1.9263165050059374,-5.17812362390755,-0.056991632772269936,1.0069370573557055,-3.149733551915925,2.8580847379579333,-5.699163277226994,-0.04946949304198126,1.213677590378939,-6.516832878683909,3.891651680914166,-4.946949304198126,0.8245389922271612,0.10260402849196812,0.4985746532922719,1.0526159290600607,82.45389922271612,0.8174190055858125,0.09416734847511604,0.6355448430747009,1.0440673659587179,81.74190055858125,-0.04213481048042794,0.9075302620574726,-2.933653514334226,1.9320144778852861,-4.213481048042794,0.8205532453311395,0.09510223847658264,0.6501428731072698,1.0438643453104448,82.05532453311395,0.8279337020300703,0.07948862094096408,0.7142237507775969,1.0274321306628411,82.79337020300703,0.8405867196620127,0.04352230527712065,0.7614397922179645,0.930729346180075,84.05867196620127,-0.019322144574601942,0.7306575264799048,-1.3185795260246036,2.0414185092055015,-1.932214457460194,-0.23367427558563045,0.3718819498701737,-1.0868460249440917,0.4935722083508091,-23.367427558563044,0.33433255201292805,0.8041892547597806,-6.516832878683909,3.891651680914166,367.76580721422084,0
2,-0.04096781252685786,0.9152682507337926,-2.924629005021495,1.9263165050059374,-4.096781252685786,-0.05488356980498316,1.0107252027815734,-3.149733551915925,2.8580847379579333,-5.488356980498316,-0.04473682304861452,1.2177951270101635,-6.516832878683909,3.891651680914166,-4.473682304861452,0.8214780826027993,0.10132184684458449,0.4985746532922719,1.0526159290600607,82.14780826027993,0.8152962230721476,0.09339434835352523,0.6355448430747009,1.0440673659587179,81.52962230721475,-0.042738701526700916,0.909068814510413,-2.933653514334226,1.9320144778852861,-4.273870152670091,0.8183150094969814,0.09426932696539263,0.6501428731072698,1.0438643453104448,81.83150094969814,0.829426658445501,0.0810647017844137,0.7142237507775969,1.0274321306628411,82.9426658445501,0.8421365839940349,0.04595265157815464,0.7614397922179645,0.9318363541952828,84.21365839940349,0.07054086609155258,0.7781062839175746,-1.3185795260246036,2.0414185092055015,7.0540866091552585,-0.18785714170040382,0.363086856709378,-1.0868460249440917,0.4935722083508091,-18.785714170040382,0.347819034099587,0.8015266465831986,-6.516832878683909,3.891651680914166,382.6009375095457,0
3,-0.016039862856467392,0.8719051711134401,-2.924629005021495,1.9263165050059374,-1.6039862856467393,-0.015359806671758722,0.9652526970159145,-3.149733551915925,2.8580847379579333,-1.5359806671758722,0.04121017348046377,0.995553710108096,-3.3742456886311007,3.891651680914166,4.121017348046377,0.8238976386250872,0.0958277802727689,0.6390076916083189,1.0526159290600607,82.38976386250873,0.8153838896066352,0.09292098691290432,0.6355448430747009,1.0440673659587179,81.53838896066353,-0.0009943647268432219,0.844858826702513,-2.933653514334226,1.9320144778852861,-0.09943647268432218,0.8191025352765563,0.09288396928064875,0.6501428731072698,1.0438643453104448,81.91025352765563,0.8285562965064518,0.08073487234406022,0.7142237507775969,1.0274321306628411,82.85562965064518,0.8430057781881573,0.0472470703021097,0.7614397922179645,0.9318363541952828,84.30057781881573,0.07112244379719349,0.7713396488013801,-1.3185795260246036,2.0414185092055015,7.112244379719349,-0.14997060167974455,0.3539081857703557,-0.860825927452402,0.4935722083508091,-14.997060167974455,0.36908310177688464,0.7443913801189768,-3.3742456886311007,3.891651680914166,405.9914119545731,0
4,0.008489221989812269,0.8571357682669062,-2.924629005021495,1.9263165050059374,0.8489221989812268,0.011053029673333018,0.953613774571863,-3.149733551915925,2.8580847379579333,1.105302967333302,0.020293732082098313,0.9221864200273518,-3.3742456886311007,2.2116017273293362,2.0293732082098312,0.8270366494085211,0.09257145656613575,0.6507824846745127,1.0526159290600607,82.70366494085211,0.8178232947146769,0.0902361471163128,0.6568882045897985,1.0440673659587179,81.78232947146769,0.009137012253126683,0.8477185349969246,-2.933653514334226,1.9320144778852861,0.9137012253126683,0.8218705020126325,0.0900554561126418,0.6501428731072698,1.0438643453104448,82.18705020126325,0.8284459902964754,0.0807230821393095,0.7142237507775969,1.0274321306628411,82.84459902964754,0.8438023279249188,0.048257613648826726,0.7614397922179645,0.9318363541952828,84.38023279249188,0.0182887831499665,0.7310051203842644,-1.3185795260246036,2.0050127278772636,1.82887831499665,-0.1365995889633076,0.36301120480354915,-0.860825927452402,0.4935722083508091,-13.659958896330759,0.3699673595038413,0.7294828863809195,-3.3742456886311007,2.8580847379579333,406.9640954542254,0
5,0.009084213716386253,0.8569574138300908,-2.924629005021495,1.9263165050059374,0.9084213716386254,-0.003256172968147003,0.945300117166806,-3.149733551915925,2.8580847379579333,-0.3256172968147003,0.008312111848229966,0.9196638268012702,-3.3742456886311007,2.2116017273293362,0.8312111848229966,0.8284281318529182,0.09127819792200825,0.6507824846745127,1.0526159290600607,82.84281318529182,0.8187558173417553,0.08931480939729698,0.6568882045897985,1.0440673659587179,81.87558173417553,-0.006212867109635232,0.8396891310581341,-2.933653514334226,1.9320144778852861,-0.6212867109635232,0.8226739143941466,0.08934174421741398,0.6501428731072698,1.0438643453104448,82.26739143941467,0.8286591478662217,0.08064781877610962,0.7142237507775969,1.0274321306628411,82.86591478662217,0.8442639483632908,0.04878280022032532,0.7614397922179645,0.9318363541952828,84.42639483632908,-0.00890770086213113,0.7067742917996989,-1.3185795260246036,1.8327578641594344,-0.8907700862131129,-0.13182661862896183,0.36791493641650724,-0.860825927452402,0.4935722083508091,-13.182661862896182,0.3645430841649158,0.7283635468349227,-3.3742456886311007,2.8580847379579333,400.9973925814074,0
6,-0.0205272757671349,0.8363227052693901,-2.924629005021495,1.9263165050059374,-2.05272757671349,-0.024742137378226517,0.9303990942624346,-3.149733551915925,2.8580847379579333,-2.4742137378226516,-0.028639260952229198,0.8990123062562169,-3.3742456886311007,2.2116017273293362,-2.86392609522292,0.8299880683621688,0.09020560027386615,0.6507824846745127,1.0526159290600607,82.99880683621687,0.8202430027811001,0.08821851067872596,0.6568882045897985,1.0440673659587179,82.02430027811,-0.025294351266866,0.8268089102002009,-2.933653514334226,1.9320144778852861,-2.5294351266866,0.8239153768965537,0.08862108760651781,0.6501428731072698,1.0438643453104448,82.39153768965537,0.829946975469608,0.07991143678257101,0.7142237507775969,1.0274321306628411,82.99469754696081,0.8459127990732815,0.05046749420703617,0.7614397922179645,0.9318363541952828,84.59127990732816,-0.0814017547343391,0.6678390564736207,-1.3185795260246036,1.63544349147913,-8.14017547343391,-0.12088656680660005,0.37963543743024036,-0.860825927452402,0.4935722083508091,-12.088656680660005,0.34986498869793786,0.7262557082623923,-3.3742456886311007,2.8580847379579333,384.8514875677316,0
7,-0.025258561829929294,0.8382626364984199,-2.924629005021495,1.9263165050059374,-2.5258561829929294,-0.028656075387443778,0.9289419060837085,-3.149733551915925,2.8580847379579333,-2.865607538744378,-0.02662107893263839,0.8982645889315011,-3.3742456886311007,2.2116017273293362,-2.662107893263839,0.8299662775425954,0.09021375695647268,0.6507824846745127,1.0526159290600607,82.99662775425955,0.820248882495016,0.08821622078670747,0.6568882045897985,1.0440673659587179,82.0248882495016,-0.028819749362607415,0.8246903868412337,-2.933653514334226,1.9320144778852861,-2.8819749362607414,0.8238106495765051,0.08864737762055619,0.6501428731072698,1.0438643453104448,82.38106495765051,0.8304993658939253,0.07951121393673012,0.7142237507775969,1.0274321306628411,83.04993658939253,0.8464696400381504,0.05096098553765014,0.7614397922179645,0.9318363541952828,84.64696400381504,-0.0995492894404538,0.6691668162968657,-1.3185795260246036,1.63544349147913,-9.95492894404538,-0.1168422928833505,0.38409472405012524,-0.860825927452402,0.504400331962854,-11.68422928833505,0.34774979706452447,0.7276056373461877,-3.3742456886311007,2.8580847379579333,382.5247767709769,0
8,-0.029046675822450557,0.8361383570737043,-2.924629005021495,1.9263165050059374,-2.9046675822450556,-0.030576378923775595,0.9279070551574311,-3.149733551915925,2.8580847379579333,-3.0576378923775596,-0.02067411030170836,0.8984706085929401,-3.3742456886311007,2.2116017273293362,-2.067411030170836,0.8302247267979976,0.09018642883697252,0.6507824846745127,1.0526159290600607,83.02247267979976,0.8199700370625496,0.08829960279117897,0.6568882045897985,1.0440673659587179,81.99700370625496,-0.02188457621291059,0.8210982052153044,-2.933653514334226,1.9320144778852861,-2.188457621291059,0.8238679537626445,0.08860977101904423,0.6501428731072698,1.0438643453104448,82.38679537626446,0.8316851777230656,0.07865244145183892,0.7142237507775969,1.0274321306628411,83.16851777230656,0.8475684880404427,0.05179956677029275,0.7614397922179645,0.9318363541952828,84.75684880404427,-0.13251051011245432,0.6732274308978577,-1.3185795260246036,1.63544349147913,-13.251051011245432,-0.1075323579720629,0.3940335846339742,-0.860825927452402,0.5452387576505701,-10.75323579720629,0.34646288854921253,0.7289219932111384,-3.3742456886311007,2.8580847379579333,381.1091774041338,0
9,-0.023045339518611256,0.8481869880319531,-2.924629005021495,1.9263165050059374,-2.3045339518611256,-0.027777715817740654,0.9346623138156093,-3.149733551915925,2.8580847379579333,-2.7777715817740654,-0.02246461132675626,0.9357094289308792,-3.3742456886311007,2.2116017273293362,-2.246461132675626,0.8301421541985209,0.09085919193559623,0.6507824846745127,1.0526159290600607,83.01421541985209,0.8204396204144513,0.08836485485135571,0.6568882045897985,1.0440673659587179,82.04396204144513,-0.03315229939336729,0.8351762750057043,-2.933653514334226,1.9320144778852861,-3.3152299393367293,0.8238788406704916,0.08883271491253139,0.6501428731072698,1.0438643453104448,82.38788406704916,0.8328095755030175,0.07807931014297227,0.7142237507775969,1.0274321306628411,83.28095755030175,0.8504636862763743,0.052869102555654156,0.7614397922179645,0.9318363541952828,85.04636862763742,-0.1603602845224756,0.6751696795921057,-1.3185795260246036,1.63544349147913,-16.03602845224756,-0.08244197818997825,0.4127098803293335,-0.860825927452402,0.5885915105956322,-8.244197818997826,0.34622651348126604,0.7385383554583319,-3.3742456886311007,2.8580847379579333,380.84916482939263,0
